CNNVD,VEDAS
CNNVD-201807-137,0.1878376
CNNVD-201807-1369,0.3310323
CNNVD-201807-1368,0.3299222
CNNVD-201807-1367,0.3292403
CNNVD-201807-1366,0.3308222
CNNVD-201807-1365,0.3303786
CNNVD-201807-1364,0.1726843
CNNVD-201807-1363,0.1864219
CNNVD-201807-1362,0.1855179
CNNVD-201807-1361,0.3325477
CNNVD-201807-1360,0.3318229
CNNVD-201807-136,0.1939964
CNNVD-201807-1359,0.1867577
CNNVD-201807-1358,0.1729024
CNNVD-201807-1357,0.1729024
CNNVD-201807-1356,0.1726843
CNNVD-201807-1355,0.1856126
CNNVD-201807-1354,0.3307851
CNNVD-201807-1353,0.1726843
CNNVD-201807-1352,0.1726843
CNNVD-201807-1351,0.175095
CNNVD-201807-1350,0.3300139
CNNVD-201807-135,0.1865836
CNNVD-201807-1349,0.1726786
CNNVD-201807-1348,0.1723772
CNNVD-201807-1347,0.6460259
CNNVD-201807-1346,0.6548695
CNNVD-201807-1345,0.6551339
CNNVD-201807-1344,0.6554464
CNNVD-201807-1343,0.6554464
CNNVD-201807-1342,0.6554464
CNNVD-201807-1341,0.6558214
CNNVD-201807-1340,0.1887761
CNNVD-201807-134,0.1895969
CNNVD-201807-1339,0.1887761
CNNVD-201807-1338,0.1887761
CNNVD-201807-1337,0.1887761
CNNVD-201807-1336,0.1887761
CNNVD-201807-1335,0.1887761
CNNVD-201807-1334,0.1887761
CNNVD-201807-1333,0.1901766
CNNVD-201807-1332,0.1917006
CNNVD-201807-1331,0.1871681
CNNVD-201807-1330,0.1901766
CNNVD-201807-133,0.1870456
CNNVD-201807-1329,0.1901766
CNNVD-201807-1328,0.1901766
CNNVD-201807-1327,0.1854633
CNNVD-201807-1326,0.1864601
CNNVD-201807-1325,0.1866324
CNNVD-201807-1324,0.6528571
CNNVD-201807-1323,0.665
CNNVD-201807-1322,0.3338374
CNNVD-201807-1321,0.1738468
CNNVD-201807-1320,0.3293806
CNNVD-201807-132,0.1875105
CNNVD-201807-1319,0.1708908
CNNVD-201807-1318,0.1879382
CNNVD-201807-1317,0.2294844
CNNVD-201807-1316,0.7116213
CNNVD-201807-1315,0.1735928
CNNVD-201807-1314,0.6201622
CNNVD-201807-1313,0.1725978
CNNVD-201807-1312,0.1831798
CNNVD-201807-1311,0.1835127
CNNVD-201807-1310,0.1793594
CNNVD-201807-131,0.1932704
CNNVD-201807-1309,0.1838565
CNNVD-201807-1308,0.1802347
CNNVD-201807-1307,0.1828176
CNNVD-201807-1306,0.1805016
CNNVD-201807-1305,0.1794139
CNNVD-201807-1304,0.1805533
CNNVD-201807-1303,0.1839397
CNNVD-201807-1302,0.1823355
CNNVD-201807-1301,0.1794139
CNNVD-201807-1300,0.1823871
CNNVD-201807-130,0.1877917
CNNVD-201807-1299,0.2080957
CNNVD-201807-1298,0.188279
CNNVD-201807-1297,0.2080957
CNNVD-201807-1296,0.2080957
CNNVD-201807-1295,0.6538675
CNNVD-201807-1294,0.1803122
CNNVD-201807-1293,0.1829726
CNNVD-201807-1292,0.1796033
CNNVD-201807-1291,0.179256
CNNVD-201807-1290,0.1794971
CNNVD-201807-129,0.1883428
CNNVD-201807-1289,0.182235
CNNVD-201807-1288,0.1802921
CNNVD-201807-1287,0.1818906
CNNVD-201807-1286,0.1811875
CNNVD-201807-1285,0.1805131
CNNVD-201807-1284,0.1799821
CNNVD-201807-1283,0.1796923
CNNVD-201807-1282,0.18111
CNNVD-201807-1281,0.7112047
CNNVD-201807-1280,0.1861234
CNNVD-201807-128,0.1886757
CNNVD-201807-1279,0.1873383
CNNVD-201807-1278,0.7112047
CNNVD-201807-1277,0.8339794
CNNVD-201807-1276,0.8370741
CNNVD-201807-1275,0.1766074
CNNVD-201807-1274,0.1688593
CNNVD-201807-1273,0.1709251
CNNVD-201807-1272,0.2879388
CNNVD-201807-1271,0.221431
CNNVD-201807-1270,0.1749537
CNNVD-201807-127,0.1865606
CNNVD-201807-1269,0.3352453
CNNVD-201807-1268,0.3294842
CNNVD-201807-1267,0.1866065
CNNVD-201807-1266,0.1844582
CNNVD-201807-1265,0.7143648
CNNVD-201807-1264,0.1823297
CNNVD-201807-1263,0.1852647
CNNVD-201807-1262,0.6948091
CNNVD-201807-1261,0.3293346
CNNVD-201807-1260,0.1739319
CNNVD-201807-126,0.18772
CNNVD-201807-1259,0.1741031
CNNVD-201807-1258,0.8043509
CNNVD-201807-1257,0.3338807
CNNVD-201807-1256,0.3409544
CNNVD-201807-1255,0.3340329
CNNVD-201807-1254,0.3403684
CNNVD-201807-1253,0.3369123
CNNVD-201807-1252,0.3361235
CNNVD-201807-1251,0.3316397
CNNVD-201807-1250,0.3331816
CNNVD-201807-125,0.3298225
CNNVD-201807-1249,0.3401406
CNNVD-201807-1248,0.3362212
CNNVD-201807-1247,0.3403684
CNNVD-201807-1246,0.3310447
CNNVD-201807-1245,0.3311691
CNNVD-201807-1244,0.3419309
CNNVD-201807-1243,0.330227
CNNVD-201807-124,0.173597
CNNVD-201807-1238,0.1726232
CNNVD-201807-1237,0.1717702
CNNVD-201807-1236,0.1721639
CNNVD-201807-1235,0.1726232
CNNVD-201807-1234,0.1726232
CNNVD-201807-1233,0.1717702
CNNVD-201807-1232,0.2849215
CNNVD-201807-1231,0.3315883
CNNVD-201807-1230,0.1854002
CNNVD-201807-123,0.1854203
CNNVD-201807-1229,0.1860899
CNNVD-201807-1228,0.2136438
CNNVD-201807-1227,0.2139997
CNNVD-201807-1226,0.800697
CNNVD-201807-1225,0.7290207
CNNVD-201807-1224,0.1894385
CNNVD-201807-1223,0.3320922
CNNVD-201807-1222,0.3300912
CNNVD-201807-1221,0.1802289
CNNVD-201807-1220,0.1807426
CNNVD-201807-122,0.1854203
CNNVD-201807-1219,0.1810325
CNNVD-201807-1218,0.1802175
CNNVD-201807-1217,0.1804614
CNNVD-201807-1216,0.1804614
CNNVD-201807-1215,0.1807943
CNNVD-201807-1214,0.185096
CNNVD-201807-1213,0.1722854
CNNVD-201807-1212,0.1742127
CNNVD-201807-1211,0.5632064
CNNVD-201807-1210,0.5624321
CNNVD-201807-121,0.1854203
CNNVD-201807-1209,0.1224829
CNNVD-201807-1208,0.3272614
CNNVD-201807-1207,0.3336961
CNNVD-201807-1206,0.1717909
CNNVD-201807-1205,0.7289027
CNNVD-201807-1204,0.7122243
CNNVD-201807-1203,0.8020432
CNNVD-201807-1202,0.801397
CNNVD-201807-1201,0.7297707
CNNVD-201807-1200,0.731104
CNNVD-201807-120,0.1854203
CNNVD-201807-1199,0.731104
CNNVD-201807-1198,0.7108713
CNNVD-201807-1197,0.3294431
CNNVD-201807-1196,0.1221515
CNNVD-201807-1195,0.3305373
CNNVD-201807-1194,0.1726601
CNNVD-201807-1193,0.173222
CNNVD-201807-1192,0.4894344
CNNVD-201807-1191,0.17093
CNNVD-201807-1190,0.6322268
CNNVD-201807-119,0.1853629
CNNVD-201807-1189,0.5320727
CNNVD-201807-1188,0.633468
CNNVD-201807-1187,0.3286821
CNNVD-201807-1186,0.3322165
CNNVD-201807-1185,0.1754236
CNNVD-201807-1184,0.3301898
CNNVD-201807-1183,0.1853658
CNNVD-201807-1182,0.1869796
CNNVD-201807-1181,0.1751401
CNNVD-201807-1180,0.3324292
CNNVD-201807-118,0.1854203
CNNVD-201807-1179,0.173576
CNNVD-201807-1178,0.173576
CNNVD-201807-1177,0.1736744
CNNVD-201807-1176,0.173576
CNNVD-201807-1175,0.1815434
CNNVD-201807-1174,0.1792676
CNNVD-201807-1173,0.7195468
CNNVD-201807-1172,0.6785474
CNNVD-201807-1171,0.1749805
CNNVD-201807-1170,0.1742773
CNNVD-201807-117,0.1853629
CNNVD-201807-1169,0.5642222
CNNVD-201807-1168,0.3314987
CNNVD-201807-1167,0.1893559
CNNVD-201807-1166,0.7996794
CNNVD-201807-1165,0.3277256
CNNVD-201807-1164,0.187126
CNNVD-201807-1163,0.3325814
CNNVD-201807-1162,0.3309733
CNNVD-201807-1161,0.3004837
CNNVD-201807-1160,0.6383949
CNNVD-201807-116,0.1854719
CNNVD-201807-1159,0.1869308
CNNVD-201807-1158,0.3402798
CNNVD-201807-1157,0.329579
CNNVD-201807-1156,0.3304239
CNNVD-201807-1155,0.1677702
CNNVD-201807-1154,0.1677702
CNNVD-201807-1153,0.6680381
CNNVD-201807-1152,0.7862047
CNNVD-201807-1151,0.3308463
CNNVD-201807-1150,0.1862592
CNNVD-201807-115,0.1854203
CNNVD-201807-1149,0.1688293
CNNVD-201807-1148,0.1688152
CNNVD-201807-1147,0.1723707
CNNVD-201807-1146,0.1723707
CNNVD-201807-1145,0.3329809
CNNVD-201807-1144,0.1733252
CNNVD-201807-1143,0.1744732
CNNVD-201807-1142,0.1711422
CNNVD-201807-1141,0.2045766
CNNVD-201807-1140,0.4629543
CNNVD-201807-114,0.1854002
CNNVD-201807-1139,0.7415456
CNNVD-201807-1138,0.1808574
CNNVD-201807-1137,0.3400149
CNNVD-201807-1136,0.1719861
CNNVD-201807-1135,0.1719861
CNNVD-201807-1134,0.1719861
CNNVD-201807-1133,0.1719861
CNNVD-201807-1132,0.1717712
CNNVD-201807-1131,0.1722304
CNNVD-201807-1130,0.1722304
CNNVD-201807-113,0.1854002
CNNVD-201807-1129,0.7231937
CNNVD-201807-1128,0.6963612
CNNVD-201807-1127,0.7311829
CNNVD-201807-1126,0.7334417
CNNVD-201807-1125,0.7311829
CNNVD-201807-1124,0.7269752
CNNVD-201807-1123,0.7323502
CNNVD-201807-1122,0.7317736
CNNVD-201807-1121,0.3315108
CNNVD-201807-1120,0.1499884
CNNVD-201807-112,0.1854002
CNNVD-201807-1119,0.687952
CNNVD-201807-1118,0.1694173
CNNVD-201807-1117,0.3377293
CNNVD-201807-1116,0.3377293
CNNVD-201807-1115,0.3377293
CNNVD-201807-1114,0.1686796
CNNVD-201807-1113,0.1779418
CNNVD-201807-1112,0.3356048
CNNVD-201807-1111,0.7122049
CNNVD-201807-1110,0.1853887
CNNVD-201807-111,0.1854002
CNNVD-201807-1109,0.1852797
CNNVD-201807-1108,0.1853399
CNNVD-201807-1107,0.1850357
CNNVD-201807-1106,0.7891915
CNNVD-201807-1105,0.1796205
CNNVD-201807-1104,0.3323766
CNNVD-201807-1103,0.7926088
CNNVD-201807-1102,0.7089482
CNNVD-201807-1101,0.7122857
CNNVD-201807-1100,0.7122857
CNNVD-201807-110,0.1854002
CNNVD-201807-1099,0.7122857
CNNVD-201807-1098,0.7122857
CNNVD-201807-1097,0.7122857
CNNVD-201807-1096,0.7122857
CNNVD-201807-1095,0.1856154
CNNVD-201807-1094,0.1851734
CNNVD-201807-1093,0.2995377
CNNVD-201807-1092,0.3051607
CNNVD-201807-1091,0.180096
CNNVD-201807-1090,0.1841323
CNNVD-201807-109,0.1854002
CNNVD-201807-1089,0.1825583
CNNVD-201807-1088,0.1832873
CNNVD-201807-1087,0.1803371
CNNVD-201807-1086,0.1831734
CNNVD-201807-1085,0.1804432
CNNVD-201807-1084,0.1832219
CNNVD-201807-1083,0.1831649
CNNVD-201807-1082,0.180228
CNNVD-201807-1081,0.1851068
CNNVD-201807-1080,0.1819653
CNNVD-201807-108,0.1854002
CNNVD-201807-1079,0.1813167
CNNVD-201807-1078,0.1810555
CNNVD-201807-1077,0.1819653
CNNVD-201807-1076,0.1815147
CNNVD-201807-1075,0.2214561
CNNVD-201807-1074,0.186839
CNNVD-201807-1073,0.1749145
CNNVD-201807-1072,0.1566763
CNNVD-201807-1071,0.6981359
CNNVD-201807-1070,0.5548846
CNNVD-201807-107,0.1854002
CNNVD-201807-1069,0.5555503
CNNVD-201807-1068,0.5556203
CNNVD-201807-1067,0.1920842
CNNVD-201807-1066,0.2021748
CNNVD-201807-1065,0.624956
CNNVD-201807-1064,0.3857229
CNNVD-201807-1063,0.6575893
CNNVD-201807-1062,0.6585714
CNNVD-201807-1061,0.6585714
CNNVD-201807-1060,0.2114962
CNNVD-201807-106,0.1854002
CNNVD-201807-1059,0.6585714
CNNVD-201807-1058,0.6585714
CNNVD-201807-1057,0.6575893
CNNVD-201807-1056,0.6585714
CNNVD-201807-1055,0.6585714
CNNVD-201807-1054,0.5143784
CNNVD-201807-1053,0.5143784
CNNVD-201807-1052,0.5143784
CNNVD-201807-1051,0.5143784
CNNVD-201807-1050,0.5143784
CNNVD-201807-105,0.1854002
CNNVD-201807-1049,0.2114962
CNNVD-201807-1048,0.2114962
CNNVD-201807-1047,0.6585714
CNNVD-201807-1046,0.2114962
CNNVD-201807-1045,0.5143784
CNNVD-201807-1044,0.2114962
CNNVD-201807-1043,0.6546385
CNNVD-201807-1042,0.2114962
CNNVD-201807-1041,0.6585714
CNNVD-201807-1040,0.6585714
CNNVD-201807-104,0.1853629
CNNVD-201807-1039,0.6575893
CNNVD-201807-1038,0.6585714
CNNVD-201807-1037,0.6585714
CNNVD-201807-1036,0.6585714
CNNVD-201807-1035,0.6585714
CNNVD-201807-1034,0.6585714
CNNVD-201807-1033,0.6585714
CNNVD-201807-1032,0.6585714
CNNVD-201807-1031,0.6585714
CNNVD-201807-1030,0.6585714
CNNVD-201807-103,0.1853629
CNNVD-201807-1029,0.6575893
CNNVD-201807-1028,0.6585714
CNNVD-201807-1027,0.6575893
CNNVD-201807-1026,0.6585714
CNNVD-201807-1025,0.6585714
CNNVD-201807-1024,0.6585714
CNNVD-201807-1023,0.6585714
CNNVD-201807-1022,0.2114962
CNNVD-201807-1021,0.2114962
CNNVD-201807-1020,0.2114962
CNNVD-201807-102,0.6259988
CNNVD-201807-1019,0.2114962
CNNVD-201807-1018,0.2114962
CNNVD-201807-1017,0.7833929
CNNVD-201807-1016,0.6585714
CNNVD-201807-1015,0.6585714
CNNVD-201807-1014,0.6585714
CNNVD-201807-1013,0.6585714
CNNVD-201807-1012,0.6585714
CNNVD-201807-1011,0.2114962
CNNVD-201807-1010,0.2605121
CNNVD-201807-101,0.6530714
CNNVD-201807-1009,0.6585714
CNNVD-201807-1008,0.6585714
CNNVD-201807-1007,0.6585714
CNNVD-201807-1006,0.6585714
CNNVD-201807-1005,0.6585714
CNNVD-201807-1004,0.6262435
CNNVD-201807-1003,0.6585714
CNNVD-201807-1002,0.6585714
CNNVD-201807-1001,0.2063676
CNNVD-201807-1000,0.6575893
CNNVD-201807-100,0.6492839
CNNVD-201807-099,0.1875766
CNNVD-201807-098,0.1865807
CNNVD-201807-097,0.1730905
CNNVD-201807-096,0.1877086
CNNVD-201807-095,0.1877086
CNNVD-201807-094,0.1856011
CNNVD-201807-093,0.1693381
CNNVD-201807-092,0.1698082
CNNVD-201807-091,0.1706988
CNNVD-201807-090,0.1706988
CNNVD-201807-089,0.1706988
CNNVD-201807-088,0.1717702
CNNVD-201807-087,0.1706988
CNNVD-201807-086,0.1722294
CNNVD-201807-085,0.1706988
CNNVD-201807-084,0.1706988
CNNVD-201807-083,0.327133
CNNVD-201807-081,0.1721707
CNNVD-201807-080,0.1759292
CNNVD-201807-079,0.3313084
CNNVD-201807-078,0.5608502
CNNVD-201807-077,0.1810067
CNNVD-201807-076,0.1810038
CNNVD-201807-075,0.3406566
CNNVD-201807-074,0.3424853
CNNVD-201807-073,0.3299903
CNNVD-201807-072,0.1882567
CNNVD-201807-071,0.1863731
CNNVD-201807-070,0.1863731
CNNVD-201807-069,0.1794684
CNNVD-201807-068,0.6954948
CNNVD-201807-067,0.6995564
CNNVD-201807-066,0.7228332
CNNVD-201807-065,0.7228332
CNNVD-201807-064,0.1813654
CNNVD-201807-063,0.7247349
CNNVD-201807-062,0.8351537
CNNVD-201807-061,0.3283998
CNNVD-201807-060,0.1549561
CNNVD-201807-059,0.3994202
CNNVD-201807-058,0.1529253
CNNVD-201807-057,0.1552486
CNNVD-201807-056,0.1528888
CNNVD-201807-055,0.5542655
CNNVD-201807-054,0.3364616
CNNVD-201807-053,0.5542655
CNNVD-201807-052,0.5657252
CNNVD-201807-051,0.1708794
CNNVD-201807-050,0.428932
CNNVD-201807-049,0.1708929
CNNVD-201807-048,0.3315623
CNNVD-201807-047,0.3280086
CNNVD-201807-046,0.1705569
CNNVD-201807-045,0.5251277
CNNVD-201807-044,0.6858948
CNNVD-201807-043,0.1712965
CNNVD-201807-042,0.1722254
CNNVD-201807-041,0.1701558
CNNVD-201807-040,0.1700694
CNNVD-201807-039,0.1700694
CNNVD-201807-038,0.7489647
CNNVD-201807-037,0.7453644
CNNVD-201807-036,0.841947
CNNVD-201807-035,0.7478109
CNNVD-201807-034,0.1874646
CNNVD-201807-033,0.1870685
CNNVD-201807-032,0.1873814
CNNVD-201807-031,0.452464
CNNVD-201807-030,0.3332266
CNNVD-201807-029,0.3334355
CNNVD-201807-028,0.1703927
CNNVD-201807-027,0.1703927
CNNVD-201807-026,0.1703927
CNNVD-201807-025,0.1710399
CNNVD-201807-024,0.1703927
CNNVD-201807-023,0.1856872
CNNVD-201807-022,0.1849812
CNNVD-201807-021,0.1850185
CNNVD-201807-020,0.1853083
CNNVD-201807-019,0.1796693
CNNVD-201807-018,0.7923814
CNNVD-201807-017,0.7905064
CNNVD-201807-016,0.1720032
CNNVD-201807-015,0.1760525
CNNVD-201807-014,0.1722816
CNNVD-201807-013,0.1919272
CNNVD-201807-012,0.1702521
CNNVD-201807-011,0.1736643
CNNVD-201807-010,0.1711465
CNNVD-201807-009,0.2863583
CNNVD-201807-008,0.6870948
CNNVD-201807-007,0.3338306
CNNVD-201807-006,0.1736643
CNNVD-201807-005,0.1701629
CNNVD-201807-004,0.1697752
CNNVD-201807-003,0.1711069
CNNVD-201807-002,0.1722294
CNNVD-201807-001,0.1760845
CNNVD-201806-999,0.7266654
CNNVD-201806-998,0.3349601
CNNVD-201806-997,0.7105986
CNNVD-201806-996,0.3348682
CNNVD-201806-995,0.5585154
CNNVD-201806-994,0.3314618
CNNVD-201806-993,0.187677
CNNVD-201806-992,0.3316834
CNNVD-201806-991,0.3329902
CNNVD-201806-990,0.3298346
CNNVD-201806-989,0.3307922
CNNVD-201806-988,0.1850644
CNNVD-201806-987,0.1728863
CNNVD-201806-986,0.3318278
CNNVD-201806-985,0.1740253
CNNVD-201806-984,0.6259026
CNNVD-201806-983,0.1891062
CNNVD-201806-982,0.1878118
CNNVD-201806-981,0.7097815
CNNVD-201806-980,0.1865424
CNNVD-201806-979,0.3379256
CNNVD-201806-978,0.3403363
CNNVD-201806-977,0.338997
CNNVD-201806-976,0.1865577
CNNVD-201806-975,0.1864888
CNNVD-201806-974,0.3317524
CNNVD-201806-973,0.1757186
CNNVD-201806-972,0.1757186
CNNVD-201806-971,0.1738372
CNNVD-201806-970,0.1858881
CNNVD-201806-969,0.2581712
CNNVD-201806-968,0.1722735
CNNVD-201806-967,0.1714073
CNNVD-201806-966,0.1713189
CNNVD-201806-965,0.1727732
CNNVD-201806-964,0.1722859
CNNVD-201806-963,0.1856135
CNNVD-201806-962,0.1864716
CNNVD-201806-961,0.1864831
CNNVD-201806-960,0.7362784
CNNVD-201806-959,0.8339239
CNNVD-201806-958,0.1713491
CNNVD-201806-957,0.7378128
CNNVD-201806-956,0.7384707
CNNVD-201806-955,0.7384707
CNNVD-201806-954,0.7384707
CNNVD-201806-953,0.7378128
CNNVD-201806-952,0.7384707
CNNVD-201806-951,0.1853715
CNNVD-201806-950,0.185317
CNNVD-201806-949,0.1863444
CNNVD-201806-948,0.1942596
CNNVD-201806-947,0.1728648
CNNVD-201806-946,0.1726659
CNNVD-201806-945,0.7217546
CNNVD-201806-944,0.3898654
CNNVD-201806-943,0.7224866
CNNVD-201806-942,0.6654464
CNNVD-201806-941,0.7231132
CNNVD-201806-940,0.3305779
CNNVD-201806-939,0.181463
CNNVD-201806-938,0.180912
CNNVD-201806-937,0.1869566
CNNVD-201806-936,0.1806652
CNNVD-201806-935,0.1795488
CNNVD-201806-934,0.18111
CNNVD-201806-933,0.1866639
CNNVD-201806-932,0.1816496
CNNVD-201806-931,0.1807513
CNNVD-201806-930,0.1875105
CNNVD-201806-929,0.2704707
CNNVD-201806-928,0.3501379
CNNVD-201806-927,0.3424372
CNNVD-201806-926,0.3356994
CNNVD-201806-925,0.3334272
CNNVD-201806-924,0.3345617
CNNVD-201806-923,0.3325602
CNNVD-201806-922,0.3340833
CNNVD-201806-921,0.2640412
CNNVD-201806-920,0.2694683
CNNVD-201806-919,0.3328678
CNNVD-201806-918,0.7241044
CNNVD-201806-917,0.7309794
CNNVD-201806-916,0.7309794
CNNVD-201806-915,0.7309794
CNNVD-201806-914,0.1863502
CNNVD-201806-913,0.5347558
CNNVD-201806-912,0.6826049
CNNVD-201806-911,0.3371282
CNNVD-201806-910,0.3344878
CNNVD-201806-909,0.1879094
CNNVD-201806-908,0.1730704
CNNVD-201806-907,0.2225699
CNNVD-201806-906,0.1845845
CNNVD-201806-905,0.7269013
CNNVD-201806-904,0.7116213
CNNVD-201806-903,0.7112047
CNNVD-201806-902,0.1862468
CNNVD-201806-901,0.1871882
CNNVD-201806-900,0.1854806
CNNVD-201806-899,0.1855265
CNNVD-201806-898,0.1855839
CNNVD-201806-897,0.1853083
CNNVD-201806-896,0.186419
CNNVD-201806-895,0.5545374
CNNVD-201806-894,0.6916238
CNNVD-201806-893,0.1809091
CNNVD-201806-892,0.3305859
CNNVD-201806-891,0.5542431
CNNVD-201806-890,0.7433546
CNNVD-201806-889,0.3337841
CNNVD-201806-888,0.1648701
CNNVD-201806-887,0.1746235
CNNVD-201806-886,0.5263328
CNNVD-201806-885,0.3527806
CNNVD-201806-884,0.3365471
CNNVD-201806-883,0.3301634
CNNVD-201806-882,0.3342708
CNNVD-201806-881,0.1855208
CNNVD-201806-880,0.187103
CNNVD-201806-879,0.3330681
CNNVD-201806-878,0.1636973
CNNVD-201806-877,0.164079
CNNVD-201806-876,0.2836206
CNNVD-201806-875,0.2822244
CNNVD-201806-874,0.2830181
CNNVD-201806-873,0.1631836
CNNVD-201806-872,0.1634648
CNNVD-201806-871,0.1633185
CNNVD-201806-870,0.1640561
CNNVD-201806-869,0.1660564
CNNVD-201806-868,0.1660564
CNNVD-201806-867,0.1725644
CNNVD-201806-866,0.3337607
CNNVD-201806-865,0.3333415
CNNVD-201806-864,0.172239
CNNVD-201806-863,0.222442
CNNVD-201806-862,0.3305007
CNNVD-201806-861,0.1689891
CNNVD-201806-860,0.1689891
CNNVD-201806-859,0.1854891
CNNVD-201806-858,0.1855638
CNNVD-201806-857,0.1866352
CNNVD-201806-856,0.1722738
CNNVD-201806-855,0.3323988
CNNVD-201806-854,0.7108713
CNNVD-201806-853,0.187037
CNNVD-201806-852,0.1865721
CNNVD-201806-851,0.3304573
CNNVD-201806-850,0.5625396
CNNVD-201806-849,0.5640765
CNNVD-201806-848,0.5633502
CNNVD-201806-847,0.4552688
CNNVD-201806-846,0.5326692
CNNVD-201806-845,0.633403
CNNVD-201806-844,0.332843
CNNVD-201806-843,0.332843
CNNVD-201806-842,0.332843
CNNVD-201806-841,0.1643976
CNNVD-201806-840,0.185096
CNNVD-201806-839,0.3312253
CNNVD-201806-838,0.3329903
CNNVD-201806-837,0.3314419
CNNVD-201806-836,0.330015
CNNVD-201806-835,0.3397325
CNNVD-201806-834,0.268249
CNNVD-201806-833,0.4506888
CNNVD-201806-832,0.1695071
CNNVD-201806-831,0.1879754
CNNVD-201806-830,0.3348023
CNNVD-201806-829,0.7391223
CNNVD-201806-828,0.1913179
CNNVD-201806-827,0.1863042
CNNVD-201806-826,0.1870714
CNNVD-201806-825,0.1870714
CNNVD-201806-824,0.1866524
CNNVD-201806-823,0.3296528
CNNVD-201806-822,0.186684
CNNVD-201806-821,0.1870714
CNNVD-201806-820,0.3832367
CNNVD-201806-819,0.3299477
CNNVD-201806-818,0.5566181
CNNVD-201806-817,0.6269169
CNNVD-201806-816,0.2668207
CNNVD-201806-815,0.265729
CNNVD-201806-814,0.2668006
CNNVD-201806-813,0.6970233
CNNVD-201806-812,0.1228929
CNNVD-201806-811,0.6681429
CNNVD-201806-810,0.6681429
CNNVD-201806-809,0.6675974
CNNVD-201806-808,0.2987339
CNNVD-201806-807,0.6270106
CNNVD-201806-806,0.1709635
CNNVD-201806-805,0.6578571
CNNVD-201806-804,0.6262252
CNNVD-201806-803,0.6262252
CNNVD-201806-802,0.6266181
CNNVD-201806-801,0.2224871
CNNVD-201806-800,0.318948
CNNVD-201806-799,0.253439
CNNVD-201806-798,0.6575893
CNNVD-201806-797,0.214257
CNNVD-201806-796,0.2224871
CNNVD-201806-795,0.3056485
CNNVD-201806-794,0.3056485
CNNVD-201806-793,0.4020238
CNNVD-201806-792,0.304998
CNNVD-201806-791,0.304998
CNNVD-201806-790,0.304998
CNNVD-201806-789,0.4020238
CNNVD-201806-788,0.6480268
CNNVD-201806-787,0.304998
CNNVD-201806-786,0.3056485
CNNVD-201806-785,0.2233218
CNNVD-201806-784,0.2233218
CNNVD-201806-783,0.2068807
CNNVD-201806-782,0.1857398
CNNVD-201806-781,0.6578571
CNNVD-201806-780,0.1882969
CNNVD-201806-779,0.2154432
CNNVD-201806-778,0.1726906
CNNVD-201806-777,0.2060816
CNNVD-201806-776,0.4434612
CNNVD-201806-775,0.6578571
CNNVD-201806-774,0.2647931
CNNVD-201806-773,0.527729
CNNVD-201806-772,0.7182777
CNNVD-201806-771,0.3317133
CNNVD-201806-770,0.6561548
CNNVD-201806-769,0.3190631
CNNVD-201806-768,0.1882969
CNNVD-201806-767,0.7020508
CNNVD-201806-766,0.1862879
CNNVD-201806-765,0.204071
CNNVD-201806-764,0.1860038
CNNVD-201806-763,0.7136571
CNNVD-201806-762,0.1952133
CNNVD-201806-761,0.7136571
CNNVD-201806-760,0.3278276
CNNVD-201806-759,0.6599464
CNNVD-201806-758,0.6562798
CNNVD-201806-757,0.1881935
CNNVD-201806-756,0.4243622
CNNVD-201806-755,0.7826786
CNNVD-201806-754,0.3001601
CNNVD-201806-753,0.2865337
CNNVD-201806-752,0.3590578
CNNVD-201806-751,0.1727962
CNNVD-201806-750,0.1762565
CNNVD-201806-749,0.1683013
CNNVD-201806-748,0.174257
CNNVD-201806-747,0.363113
CNNVD-201806-746,0.491666
CNNVD-201806-745,0.6543403
CNNVD-201806-744,0.3294194
CNNVD-201806-743,0.1708123
CNNVD-201806-742,0.1853342
CNNVD-201806-741,0.1850414
CNNVD-201806-740,0.3315788
CNNVD-201806-739,0.3315788
CNNVD-201806-738,0.3325857
CNNVD-201806-737,0.1711309
CNNVD-201806-736,0.3343714
CNNVD-201806-735,0.1816208
CNNVD-201806-734,0.1865864
CNNVD-201806-733,0.1811789
CNNVD-201806-732,0.1850127
CNNVD-201806-731,0.7014097
CNNVD-201806-730,0.4954652
CNNVD-201806-729,0.1878922
CNNVD-201806-728,0.7133259
CNNVD-201806-727,0.1866917
CNNVD-201806-726,0.186221
CNNVD-201806-725,0.2421974
CNNVD-201806-724,0.7103713
CNNVD-201806-723,0.1871317
CNNVD-201806-722,0.1871317
CNNVD-201806-721,0.1871317
CNNVD-201806-720,0.1871317
CNNVD-201806-719,0.1871317
CNNVD-201806-718,0.1661275
CNNVD-201806-717,0.1644148
CNNVD-201806-716,0.1643976
CNNVD-201806-715,0.1644636
CNNVD-201806-714,0.1644234
CNNVD-201806-713,0.1864802
CNNVD-201806-712,0.1864688
CNNVD-201806-711,0.1722853
CNNVD-201806-710,0.1864802
CNNVD-201806-709,0.1722853
CNNVD-201806-708,0.1746648
CNNVD-201806-707,0.1864888
CNNVD-201806-706,0.1864802
CNNVD-201806-705,0.1864802
CNNVD-201806-704,0.1864831
CNNVD-201806-703,0.1864802
CNNVD-201806-702,0.1864831
CNNVD-201806-701,0.1864802
CNNVD-201806-700,0.1864802
CNNVD-201806-699,0.1864802
CNNVD-201806-698,0.1864888
CNNVD-201806-697,0.5512996
